"","stringency_index","cases_pm","vaxxed_ph","deaths_pm","date","iso_code","continent","country","positive_rate","population","accept","death_group","cases_group"
"2259",77.31,6.989,5.49,0.019,2021-05-10,"LAO","Asia","Laos",NA,7379358,0.747380652825836,"low","low"
"2260",77.31,6.021,7.23,0.019,2021-05-17,"LAO","Asia","Laos",NA,7379358,0.691175,"low","low"
"2261",84.26,78.896,NA,1.129,2020-12-21,"LBY","Africa","Libya",NA,6958538,0.669628853284902,"average","average"
"2262",84.26,76.227,NA,1.458,2020-12-28,"LBY","Africa","Libya",NA,6958538,0.641165007743363,"average","average"
"2263",80.56,62.862,NA,1.766,2021-01-04,"LBY","Africa","Libya",NA,6958538,0.620807253794342,"average","average"
"2264",80.56,69.863,NA,1.293,2021-01-11,"LBY","Africa","Libya",NA,6958538,0.625944806366702,"average","average"
"2265",80.56,92.199,NA,2.238,2021-01-18,"LBY","Africa","Libya",NA,6958538,0.65868523852164,"high","average"
"2266",87.96,93.616,NA,1.725,2021-01-25,"LBY","Africa","Libya",NA,6958538,0.644449551949318,"average","average"
"2267",85.19,102.095,NA,2.074,2021-02-01,"LBY","Africa","Libya",NA,6958538,0.657287078125,"high","average"
"2268",85.19,112.503,NA,1.868,2021-02-08,"LBY","Africa","Libya",NA,6958538,0.690048276482127,"high","average"
"2269",76.85,57.956,NA,1.396,2021-02-15,"LBY","Africa","Libya",NA,6958538,0.675114468760223,"average","average"
"2270",79.63,51.468,NA,1.519,2021-02-22,"LBY","Africa","Libya",NA,6958538,0.669411887193764,"average","average"
"2271",76.85,80.374,NA,1.93,2021-03-01,"LBY","Africa","Libya",NA,6958538,0.661707547115106,"high","average"
"2272",76.85,113.55,NA,1.601,2021-03-08,"LBY","Africa","Libya",NA,6958538,0.636990401174374,"average","average"
"2273",76.85,131.842,NA,2.34,2021-03-15,"LBY","Africa","Libya",NA,6958538,0.633875314079074,"high","high"
"2274",55.56,132.006,NA,2.279,2021-03-22,"LBY","Africa","Libya",NA,6958538,0.589522878365656,"high","high"
"2275",55.56,103.367,NA,2.874,2021-03-29,"LBY","Africa","Libya",NA,6958538,0.602584761179198,"high","average"
"2276",79.63,121.064,NA,2.135,2021-04-05,"LBY","Africa","Libya",NA,6958538,0.627201236656246,"high","average"
"2277",79.63,107.453,NA,1.458,2021-04-12,"LBY","Africa","Libya",NA,6958538,0.620333879068001,"average","average"
"2278",79.63,77.767,NA,1.642,2021-04-19,"LBY","Africa","Libya",NA,6958538,0.640166812889132,"average","average"
"2279",79.63,67.522,NA,1.991,2021-04-26,"LBY","Africa","Libya",NA,6958538,0.657921328971505,"high","average"
"2280",79.63,53.008,NA,0.862,2021-05-03,"LBY","Africa","Libya",NA,6958538,0.657060500066234,"average","average"
"2281",79.63,38.822,1.53,0.513,2021-05-10,"LBY","Africa","Libya",NA,6958538,0.660357399180999,"average","average"
"2282",79.63,30.548,NA,0.411,2021-05-17,"LBY","Africa","Libya",NA,6958538,0.691200297687841,"average","average"
"2283",79.63,38.555,NA,0.411,2021-05-24,"LBY","Africa","Libya",NA,6958538,0.686141253104456,"average","average"
"2284",79.63,44.837,NA,0.287,2021-05-31,"LBY","Africa","Libya",NA,6958538,0.706677723428144,"low","average"
"2285",50.93,39.191,NA,0.411,2021-06-07,"LBY","Africa","Libya",NA,6958538,0.730780078700936,"average","average"
"2286",50.93,32.827,NA,0.39,2021-06-14,"LBY","Africa","Libya",NA,6958538,0.716633446140797,"average","average"
"2287",50.93,36.009,NA,0.267,2021-06-21,"LBY","Africa","Libya",NA,6958538,0.667235938768828,"low","average"
"2288",72.22,35.886,NA,0.267,2021-06-28,"LBY","Africa","Libya",NA,6958538,0.667164131324302,"low","average"
"2289",72.22,62.369,NA,0.452,2021-07-05,"LBY","Africa","Libya",NA,6958538,0.677135018535511,"average","average"
"2290",72.22,224.698,NA,0.616,2021-07-12,"LBY","Africa","Libya",NA,6958538,0.654909307072283,"average","high"
"2291",NA,372.636,NA,1.15,2021-07-19,"LBY","Africa","Libya",NA,6958538,0.671930907794677,"average","high"
"2292",NA,247.199,NA,2.032,2021-07-26,"LBY","Africa","Libya",NA,6958538,0.693705618468224,"high","high"
"2293",NA,397.6,NA,3.716,2021-08-02,"LBY","Africa","Libya",NA,6958538,0.687895236708339,"high","high"
"2294",NA,277.542,10.23,3.511,2021-08-09,"LBY","Africa","Libya",NA,6958538,0.627889352384063,"high","high"
"2295",NA,303.245,NA,3.757,2021-08-16,"LBY","Africa","Libya",NA,6958538,0.603008138856016,"high","high"
"2296",50,251.715,NA,2.936,2021-08-23,"LBY","Africa","Libya",NA,6958538,0.60702525747614,"high","high"
"2297",50,217.451,NA,2.813,2021-08-30,"LBY","Africa","Libya",NA,6958538,0.645621621900319,"high","high"
"2298",50,191.461,NA,2.669,2021-09-06,"LBY","Africa","Libya",NA,6958538,0.620344005008765,"high","high"
"2299",51.85,172.943,NA,2.012,2021-09-13,"LBY","Africa","Libya",NA,6958538,0.546341658823529,"high","high"
"2300",51.85,139.705,NA,1.56,2021-09-20,"LBY","Africa","Libya",NA,6958538,0.58894607902059,"average","high"
"2301",44.44,120.387,NA,2.053,2021-09-27,"LBY","Africa","Libya",NA,6958538,0.559612705407828,"high","average"
"2302",44.44,95.833,NA,1.745,2021-10-04,"LBY","Africa","Libya",NA,6958538,0.602168971607791,"average","average"
"2303",44.44,87.354,NA,1.848,2021-10-11,"LBY","Africa","Libya",NA,6958538,0.603449896139392,"average","average"
"2304",44.44,78.321,NA,2.299,2021-10-18,"LBY","Africa","Libya",NA,6958538,0.58729845799458,"high","average"
"2305",44.44,73.64,NA,2.546,2021-10-25,"LBY","Africa","Libya",NA,6958538,0.641304441489362,"high","average"
"2306",46.3,76.966,NA,1.93,2021-11-01,"LBY","Africa","Libya",NA,6958538,0.580495043708142,"high","average"
"2307",46.3,76.884,NA,1.971,2021-11-08,"LBY","Africa","Libya",NA,6958538,0.596930192719486,"high","average"
"2308",42.59,72.429,NA,1.827,2021-11-15,"LBY","Africa","Libya",NA,6958538,0.551885797343453,"average","average"
"2309",37.04,0.407,NA,0.005,2020-12-28,"MDG","Africa","Madagascar",0.0596,28427333,0.417059945864662,"low","low"
"2310",37.04,0.266,NA,0.005,2021-01-04,"MDG","Africa","Madagascar",0.0438,28427333,0.472722753320683,"low","low"
"2311",37.04,1.176,NA,0.025,2021-01-11,"MDG","Africa","Madagascar",0.1173,28427333,0.435203212844037,"low","low"
"2312",37.04,1.508,NA,0.03,2021-01-18,"MDG","Africa","Madagascar",0.1107,28427333,0.509953457843137,"low","low"
"2313",37.04,2.221,NA,0.03,2021-01-25,"MDG","Africa","Madagascar",0.1406,28427333,0.448664569902048,"low","low"
"2314",37.04,1.618,NA,0.01,2021-02-01,"MDG","Africa","Madagascar",0.1057,28427333,0.563936087521664,"low","low"
"2315",37.04,1.482,NA,0.02,2021-02-08,"MDG","Africa","Madagascar",0.1164,28427333,0.513155869426752,"low","low"
"2316",37.04,1.196,NA,0.035,2021-02-15,"MDG","Africa","Madagascar",0.0904,28427333,0.480857375624376,"low","low"
"2317",37.04,1.171,NA,0.025,2021-02-22,"MDG","Africa","Madagascar",0.0867,28427333,0.537281104426788,"low","low"
"2318",37.04,0,NA,0,2021-03-01,"MDG","Africa","Madagascar",0,28427333,0.583644826779026,"low","low"
"2319",37.04,1.628,NA,0.015,2021-03-08,"MDG","Africa","Madagascar",0.1038,28427333,0.572902627385892,"low","low"
"2320",37.04,7.196,NA,0.171,2021-03-15,"MDG","Africa","Madagascar",0.2982,28427333,0.587794351948807,"low","low"
"2321",37.04,5.171,NA,0.106,2021-03-22,"MDG","Africa","Madagascar",0.2149,28427333,0.573208210603113,"low","low"
"2322",34.26,6.799,NA,0.196,2021-03-29,"MDG","Africa","Madagascar",0.2224,28427333,0.574594924509804,"low","low"
"2323",34.26,8.744,NA,0.327,2021-04-05,"MDG","Africa","Madagascar",0.3061,28427333,0.626461720797721,"average","low"
"2324",62.04,14.232,NA,0.236,2021-04-12,"MDG","Africa","Madagascar",0.3341,28427333,0.667132748636589,"low","low"
"2325",62.04,21.393,NA,0.231,2021-04-19,"MDG","Africa","Madagascar",0.3114,28427333,0.662464488065008,"low","low"
"2326",81.48,16.317,NA,0.266,2021-04-26,"MDG","Africa","Madagascar",0.3824,28427333,0.715592466419884,"low","low"
"2327",81.48,8.573,NA,0.362,2021-05-03,"MDG","Africa","Madagascar",0.1937,28427333,0.686310906716418,"average","low"
"2328",81.48,7.091,NA,0.261,2021-05-10,"MDG","Africa","Madagascar",0.2535,28427333,0.65879209602649,"low","low"
"2329",81.48,5.236,NA,0.211,2021-05-17,"MDG","Africa","Madagascar",0.2389,28427333,0.533115580413016,"low","low"
"2330",81.48,3.769,0.06,0.176,2021-05-24,"MDG","Africa","Madagascar",0.1999,28427333,0.626201237068966,"low","low"
"2331",66.67,1.95,0.13,0.166,2021-05-31,"MDG","Africa","Madagascar",0.1463,28427333,0.560295924681344,"low","low"
"2332",67.59,2.01,NA,0.136,2021-06-07,"MDG","Africa","Madagascar",0.1273,28427333,0.563793587301587,"low","low"
"2333",53.7,0.678,NA,0.075,2021-07-05,"MDG","Africa","Madagascar",0.0475,28427333,0.56662,"low","low"
"2334",67.13,45.682,NA,0.083,2020-12-21,"MYS","Asia","Malaysia",0.0326,32776195,0.701087239214781,"low","average"
"2335",67.13,49.526,NA,0.074,2020-12-28,"MYS","Asia","Malaysia",0.04,32776195,0.710536497583331,"low","average"
"2336",67.13,61.578,NA,0.2,2021-01-04,"MYS","Asia","Malaysia",0.0464,32776195,0.696018478673377,"low","average"
"2337",67.13,75.865,NA,0.235,2021-01-11,"MYS","Asia","Malaysia",0.0367,32776195,0.71051210010798,"low","average"
"2338",77.31,102.496,NA,0.218,2021-01-18,"MYS","Asia","Malaysia",0.0408,32776195,0.705603385661567,"low","average"
"2339",77.31,109.439,NA,0.366,2021-01-25,"MYS","Asia","Malaysia",0.0409,32776195,0.700008145558412,"average","average"
"2340",77.31,140.886,NA,0.353,2021-02-01,"MYS","Asia","Malaysia",0.0629,32776195,0.728821619744754,"average","high"
"2341",77.31,114.975,NA,0.549,2021-02-08,"MYS","Asia","Malaysia",0.0495,32776195,0.752800356355722,"average","average"
"2342",77.31,91.063,NA,0.309,2021-02-15,"MYS","Asia","Malaysia",0.0515,32776195,0.760135258180743,"low","average"
"2343",77.31,84.19,NA,0.41,2021-02-22,"MYS","Asia","Malaysia",0.038,32776195,0.806608740139476,"average","average"
"2344",73.61,73.307,0.1,0.344,2021-03-01,"MYS","Asia","Malaysia",0.0329,32776195,0.878429333003175,"average","average"
"2345",73.61,54.085,0.51,0.183,2021-03-08,"MYS","Asia","Malaysia",0.0306,32776195,0.891189873990307,"low","average"
"2346",73.61,43.507,1,0.157,2021-03-15,"MYS","Asia","Malaysia",0.0274,32776195,0.876296357200792,"low","average"
"2347",68.06,40.033,1.31,0.109,2021-03-22,"MYS","Asia","Malaysia",0.0235,32776195,0.874102794883767,"low","average"
"2348",68.06,38.046,1.42,0.074,2021-03-29,"MYS","Asia","Malaysia",0.024,32776195,0.874692819794344,"low","average"
"2349",64.35,39.855,1.62,0.153,2021-04-05,"MYS","Asia","Malaysia",0.0247,32776195,0.876991794690873,"low","average"
"2350",53.24,44.213,1.88,0.166,2021-04-12,"MYS","Asia","Malaysia",0.026,32776195,0.86571166626928,"low","average"
"2351",58.8,65.2,2.22,0.231,2021-04-19,"MYS","Asia","Malaysia",0.0323,32776195,0.83688650060922,"low","average"
"2352",61.57,81.008,2.53,0.275,2021-04-26,"MYS","Asia","Malaysia",0.035,32776195,0.807908849407129,"low","average"
"2353",65.28,94.991,2.86,0.445,2021-05-03,"MYS","Asia","Malaysia",0.0409,32776195,0.816825931773942,"average","average"
"2354",65.28,117.559,3.51,0.649,2021-05-10,"MYS","Asia","Malaysia",0.0466,32776195,0.823821988385598,"average","average"
"2355",80.56,131.071,3.8,1.077,2021-05-17,"MYS","Asia","Malaysia",0.0585,32776195,0.83669428491532,"average","high"
"2356",80.56,191.969,4.86,1.578,2021-05-24,"MYS","Asia","Malaysia",0.0537,32776195,0.884233695667284,"average","high"
"2357",80.56,234.303,5.94,2.123,2021-05-31,"MYS","Asia","Malaysia",0.0647,32776195,0.912750169931267,"high","high"
"2358",80.56,216.747,7.73,2.894,2021-06-07,"MYS","Asia","Malaysia",0.0696,32776195,0.929903144580877,"high","high"
"2359",64.81,175.96,10.14,2.214,2021-06-14,"MYS","Asia","Malaysia",0.0631,32776195,0.937500622439203,"high","high"
"2360",78.7,168.075,13.68,2.219,2021-06-21,"MYS","Asia","Malaysia",0.0684,32776195,0.924576730546061,"high","high"
"2361",78.7,166.702,17.17,2.284,2021-06-28,"MYS","Asia","Malaysia",0.0718,32776195,0.942394127280794,"high","high"
"2362",80.56,199.505,20.75,2.497,2021-07-05,"MYS","Asia","Malaysia",0.0733,32776195,0.944005032411771,"high","high"
"2363",80.56,260.777,25.55,2.99,2021-07-12,"MYS","Asia","Malaysia",0.0816,32776195,0.948796082612524,"high","high"
"2364",80.56,360.292,31.56,3.87,2021-07-19,"MYS","Asia","Malaysia",0.0866,32776195,0.939214067626501,"high","high"
"2365",85.19,437.691,37.93,4.59,2021-07-26,"MYS","Asia","Malaysia",0.1054,32776195,0.935636068363379,"high","high"
"2366",85.19,515.322,45.01,5.239,2021-08-02,"MYS","Asia","Malaysia",0.1172,32776195,0.931071850524047,"high","high"
"2367",81.94,582.261,49.64,6.791,2021-08-09,"MYS","Asia","Malaysia",0.1258,32776195,0.931359600395159,"high","high"
"2368",77.31,631.395,53.79,7.946,2021-08-16,"MYS","Asia","Malaysia",0.1299,32776195,0.933401513944817,"high","high"
"2369",67.59,645.617,57.65,6.791,2021-08-23,"MYS","Asia","Malaysia",0.1341,32776195,0.878177620552612,"high","high"
"2370",67.59,665.082,61.36,8.891,2021-08-30,"MYS","Asia","Malaysia",0.1446,32776195,0.887490221776351,"high","high"
"2371",67.59,596.382,64.89,9.192,2021-09-06,"MYS","Asia","Malaysia",0.1366,32776195,0.823348211278793,"high","high"
"2372",64.81,582.234,67.45,11.476,2021-09-13,"MYS","Asia","Malaysia",0.1396,32776195,0.787050704805492,"high","high"
"2373",64.81,507.354,69.21,11.419,2021-09-20,"MYS","Asia","Malaysia",0.1332,32776195,0.752582216073781,"high","high"
"2374",59.26,422.864,72.11,8.504,2021-09-27,"MYS","Asia","Malaysia",0.0979,32776195,0.731776327830189,"high","high"
"2375",59.26,333.195,75.11,4.638,2021-10-04,"MYS","Asia","Malaysia",0.0803,32776195,0.773155796172249,"high","high"
"2376",59.26,264.404,76.85,2.89,2021-10-11,"MYS","Asia","Malaysia",0.0662,32776195,0.763181618138425,"high","high"
"2377",59.26,217.135,77.67,2.489,2021-10-18,"MYS","Asia","Malaysia",0.0551,32776195,0.707200050410317,"high","high"
"2378",59.26,175.986,78.16,2.175,2021-10-25,"MYS","Asia","Malaysia",0.0472,32776195,0.638913655462185,"high","high"
"2379",59.26,173.34,78.5,2.105,2021-11-01,"MYS","Asia","Malaysia",0.0463,32776195,0.727824512195122,"high","high"
"2380",55.09,150.737,78.63,1.63,2021-11-08,"MYS","Asia","Malaysia",0.0438,32776195,0.764267,"average","high"
"2381",71.76,76.704,NA,4.716,2020-12-21,"MEX","North America","Mexico",0.397,130262220,0.831587828420777,"high","average"
"2382",71.76,69.656,0.01,4.669,2020-12-28,"MEX","North America","Mexico",0.406,130262220,0.846444145633967,"high","average"
"2383",71.76,72.15,0.03,5.376,2021-01-04,"MEX","North America","Mexico",0.417,130262220,0.838954312004953,"high","average"
"2384",71.76,94.769,0.07,7.25,2021-01-11,"MEX","North America","Mexico",0.429,130262220,0.845408592974911,"high","average"
"2385",71.76,118.299,0.37,7.545,2021-01-18,"MEX","North America","Mexico",0.405,130262220,0.869413560060859,"high","average"
"2386",71.76,134.057,0.47,9.898,2021-01-25,"MEX","North America","Mexico",0.375,130262220,0.874026862170065,"high","high"
"2387",71.76,107.44,0.48,9.68,2021-02-01,"MEX","North America","Mexico",0.336,130262220,0.88002241480493,"high","average"
"2388",71.76,72.716,0.49,8.369,2021-02-08,"MEX","North America","Mexico",0.315,130262220,0.886142683711894,"high","average"
"2389",64.35,65.669,0.51,8.692,2021-02-15,"MEX","North America","Mexico",0.272,130262220,0.888792375107664,"high","average"
"2390",64.35,52.356,0.98,6.447,2021-02-22,"MEX","North America","Mexico",0.268,130262220,0.888497767769969,"high","average"
"2391",60.65,50.063,1.5,6.159,2021-03-01,"MEX","North America","Mexico",0.259,130262220,0.893549634069939,"high","average"
"2392",47.22,45.179,1.72,5.232,2021-03-08,"MEX","North America","Mexico",0.252,130262220,0.895181909088088,"high","average"
"2393",47.22,40.854,2.91,4.41,2021-03-15,"MEX","North America","Mexico",0.237,130262220,0.891814491085735,"high","average"
"2394",47.22,32.277,3.87,3.614,2021-03-22,"MEX","North America","Mexico",0.23,130262220,0.891470441918223,"high","average"
"2395",47.22,33.65,4.73,3.94,2021-03-29,"MEX","North America","Mexico",0.208,130262220,0.891136195737037,"high","average"
"2396",47.22,26.169,6.23,2.815,2021-04-05,"MEX","North America","Mexico",0.219,130262220,0.89683986111728,"high","average"
"2397",44.44,33.049,7.58,5.816,2021-04-12,"MEX","North America","Mexico",0.193,130262220,0.900256550105683,"high","average"
"2398",44.44,27.494,8.67,3.031,2021-04-19,"MEX","North America","Mexico",0.175,130262220,0.897075920845682,"high","average"
"2399",44.44,24.811,9.29,2.903,2021-04-26,"MEX","North America","Mexico",0.168,130262220,0.89718425604972,"high","low"
"2400",44.44,22.335,9.78,2.448,2021-05-03,"MEX","North America","Mexico",0.174,130262220,0.903685324903799,"high","low"
"2401",44.44,18.201,NA,1.913,2021-05-10,"MEX","North America","Mexico",0.158,130262220,0.903893523630947,"high","low"
"2402",44.44,17.82,11.93,1.54,2021-05-17,"MEX","North America","Mexico",0.16,130262220,0.907217183470603,"average","low"
"2403",44.44,15.97,14.08,1.318,2021-05-24,"MEX","North America","Mexico",0.156,130262220,0.910838652362192,"average","low"
"2404",44.44,18.024,16.73,2.054,2021-05-31,"MEX","North America","Mexico",0.178,130262220,0.909823636746143,"high","low"
"2405",44.44,22.833,18.6,1.094,2021-06-07,"MEX","North America","Mexico",0.202,130262220,0.906214151391286,"average","low"
"2406",44.44,22.799,20.28,1.479,2021-06-14,"MEX","North America","Mexico",0.216,130262220,0.901724378842148,"average","low"
"2407",44.44,25.443,21.65,1.159,2021-06-21,"MEX","North America","Mexico",0.232,130262220,0.895442907908163,"average","average"
"2408",44.44,31.697,23.33,1.496,2021-06-28,"MEX","North America","Mexico",0.256,130262220,0.901687899046502,"average","average"
"2409",44.44,37.748,25.34,1.186,2021-07-05,"MEX","North America","Mexico",0.299,130262220,0.904660952259669,"average","average"
"2410",44.44,56.7,27.43,1.501,2021-07-12,"MEX","North America","Mexico",0.333,130262220,0.906170565651887,"average","average"
"2411",44.44,77.722,NA,1.547,2021-07-19,"MEX","North America","Mexico",0.351,130262220,0.903854903986006,"average","average"
"2412",67.13,98.695,32.57,2.332,2021-07-26,"MEX","North America","Mexico",0.372,130262220,0.899732693087268,"high","average"
"2413",67.13,117.412,36.61,2.944,2021-08-02,"MEX","North America","Mexico",0.389,130262220,0.892781749930041,"high","average"
"2414",67.13,128.128,39.03,3.741,2021-08-09,"MEX","North America","Mexico",0.394,130262220,0.896734645194652,"high","high"
"2415",67.13,142.688,41.69,4.345,2021-08-16,"MEX","North America","Mexico",0.389,130262220,0.883861809129274,"high","high"
"2416",67.13,135.088,43.3,5.345,2021-08-23,"MEX","North America","Mexico",0.378,130262220,0.870549589239669,"high","high"
"2417",67.13,120.25,44.18,5.445,2021-08-30,"MEX","North America","Mexico",0.38,130262220,0.856071390674345,"high","average"
"2418",35.19,101.166,45.34,5.46,2021-09-06,"MEX","North America","Mexico",0.372,130262220,0.845584088879315,"high","average"
"2419",35.19,90.512,46.77,4.934,2021-09-13,"MEX","North America","Mexico",0.344,130262220,0.840416942906848,"high","average"
"2420",35.19,62.512,47.79,4.163,2021-09-20,"MEX","North America","Mexico",0.331,130262220,0.825955919615934,"high","average"
"2421",35.19,68.831,48.73,4.289,2021-09-27,"MEX","North America","Mexico",0.295,130262220,0.803896837656503,"high","average"
"2422",35.19,53.118,49.38,3.762,2021-10-04,"MEX","North America","Mexico",0.265,130262220,0.782255963854073,"high","average"
"2423",35.19,44.964,51.19,3.423,2021-10-11,"MEX","North America","Mexico",0.234,130262220,0.7599516638647,"high","average"
"2424",35.19,36.44,53.05,2.468,2021-10-18,"MEX","North America","Mexico",0.205,130262220,0.733959847108495,"high","average"
"2425",35.19,28.491,53.78,2.214,2021-10-25,"MEX","North America","Mexico",0.187,130262220,0.722125838624501,"high","average"
"2426",35.19,24.964,57.3,2.05,2021-11-01,"MEX","North America","Mexico",0.176,130262220,0.71662721944481,"high","low"
"2427",35.19,21.468,57.54,1.501,2021-11-08,"MEX","North America","Mexico",0.162,130262220,0.685977683467742,"average","low"
"2428",35.19,20.779,57.93,1.55,2021-11-15,"MEX","North America","Mexico",0.159,130262220,0.67511067989398,"average","low"
"2429",57.41,307.333,NA,6.355,2020-12-21,"MDA","Europe","Moldova",NA,4024025,0.503295756064323,"high","high"
"2430",57.41,213.503,NA,4.686,2020-12-28,"MDA","Europe","Moldova",NA,4024025,0.488013215245131,"high","high"
"2431",57.41,155.672,NA,5.148,2021-01-04,"MDA","Europe","Moldova",NA,4024025,0.460717382005453,"high","high"
"2432",57.41,119.035,NA,3.621,2021-01-11,"MDA","Europe","Moldova",NA,4024025,0.466722892996412,"high","average"
"2433",57.41,122.479,NA,3.941,2021-01-18,"MDA","Europe","Moldova",NA,4024025,0.477753105280805,"high","average"
"2434",57.41,117.651,NA,3.586,2021-01-25,"MDA","Europe","Moldova",NA,4024025,0.474652626369327,"high","average"
"2435",57.41,129.934,NA,2.769,2021-02-01,"MDA","Europe","Moldova",NA,4024025,0.451790397595827,"high","high"
"2436",51.85,169.411,NA,3.941,2021-02-08,"MDA","Europe","Moldova",NA,4024025,0.476042216520139,"high","high"
"2437",57.41,202.037,NA,3.692,2021-02-15,"MDA","Europe","Moldova",NA,4024025,0.50391278690629,"high","high"
"2438",51.85,243.466,NA,4.899,2021-02-22,"MDA","Europe","Moldova",NA,4024025,0.517817264700528,"high","high"
"2439",69.44,320.93,NA,6.248,2021-03-01,"MDA","Europe","Moldova",NA,4024025,0.532013630546956,"high","high"
"2440",73.15,325.012,NA,5.467,2021-03-08,"MDA","Europe","Moldova",NA,4024025,0.558146143118706,"high","high"
"2441",67.59,345.141,0.32,8.52,2021-03-15,"MDA","Europe","Moldova",NA,4024025,0.5722815,"high","high"
"2442",65.74,382.346,NA,7.846,2021-03-22,"MDA","Europe","Moldova",NA,4024025,0.597832777562058,"high","high"
"2443",65.74,403.257,NA,9.905,2021-03-29,"MDA","Europe","Moldova",NA,4024025,0.634160966574245,"high","high"
"2444",65.74,295.972,NA,10.97,2021-04-05,"MDA","Europe","Moldova",NA,4024025,0.597936186743993,"high","high"
"2445",62.04,214.071,1.67,8.201,2021-04-12,"MDA","Europe","Moldova",NA,4024025,0.58197867005392,"high","high"
"2446",62.04,156.844,2.14,6.461,2021-04-19,"MDA","Europe","Moldova",NA,4024025,0.57876391728312,"high","high"
"2447",65.74,111.722,2.81,5.467,2021-04-26,"MDA","Europe","Moldova",NA,4024025,0.610144844521093,"high","average"
"2448",61.11,70.754,NA,3.728,2021-05-03,"MDA","Europe","Moldova",NA,4024025,0.569555844135802,"high","average"
"2449",61.11,50.412,4.02,3.834,2021-05-10,"MDA","Europe","Moldova",NA,4024025,0.589889898227183,"high","average"
"2450",61.11,41.039,5.22,2.698,2021-05-17,"MDA","Europe","Moldova",NA,4024025,0.557267809337374,"high","average"
"2451",61.11,27.939,6.62,1.633,2021-05-24,"MDA","Europe","Moldova",0.028,4024025,0.573073301457976,"average","average"
"2452",56.94,15.798,8.45,0.959,2021-05-31,"MDA","Europe","Moldova",0.0162,4024025,0.47965637493999,"average","low"
"2453",67.59,11.183,9.11,1.065,2021-06-07,"MDA","Europe","Moldova",0.0101,4024025,0.457122627002288,"average","low"
"2454",67.59,11.68,9.59,0.604,2021-06-14,"MDA","Europe","Moldova",0.0099,4024025,0.446543358893777,"average","low"
"2455",67.59,12.674,10.06,0.675,2021-06-21,"MDA","Europe","Moldova",0.0116,4024025,0.461664181818182,"average","low"
"2456",67.59,15.159,10.83,0.497,2021-06-28,"MDA","Europe","Moldova",0.0116,4024025,0.424830736710444,"average","low"
"2457",56.48,14.946,11.53,0.355,2021-07-05,"MDA","Europe","Moldova",0.0133,4024025,0.408585259550562,"average","low"
"2458",56.48,17.538,12.17,0.497,2021-07-12,"MDA","Europe","Moldova",0.0158,4024025,0.366867012110727,"average","low"
"2459",56.48,16.97,12.51,0.568,2021-07-19,"MDA","Europe","Moldova",0.0136,4024025,0.403660014754098,"average","low"
"2460",54.63,25.064,13.04,0.639,2021-07-26,"MDA","Europe","Moldova",0.0223,4024025,0.341446999461497,"average","low"
"2461",54.63,33.868,13.7,0.426,2021-08-02,"MDA","Europe","Moldova",0.0269,4024025,0.277726569917744,"average","average"
"2462",54.63,40.471,NA,1.03,2021-08-09,"MDA","Europe","Moldova",0.03,4024025,0.304691490261921,"average","average"
"2463",33.33,51.015,NA,0.959,2021-08-16,"MDA","Europe","Moldova",0.036,4024025,0.322884021478206,"average","average"
"2464",33.33,88.824,NA,1.988,2021-08-23,"MDA","Europe","Moldova",0.0614,4024025,0.343932516645326,"high","average"
"2465",33.33,87.262,NA,0.994,2021-08-30,"MDA","Europe","Moldova",0.0753,4024025,0.288207827072998,"average","average"
"2466",29.63,123.579,NA,1.704,2021-09-06,"MDA","Europe","Moldova",0.0825,4024025,0.252372297076818,"average","average"
"2467",29.63,172.997,NA,3.231,2021-09-13,"MDA","Europe","Moldova",0.1205,4024025,0.309555110497238,"high","high"
"2468",25.93,251.773,NA,2.45,2021-09-20,"MDA","Europe","Moldova",0.1209,4024025,0.267676181129477,"high","high"
"2469",25.93,262.459,NA,3.834,2021-09-27,"MDA","Europe","Moldova",0.1343,4024025,0.279856103859649,"high","high"
"2470",25.93,293.487,NA,5.822,2021-10-04,"MDA","Europe","Moldova",0.1482,4024025,0.297345080502216,"high","high"
"2471",25.93,314.965,NA,6.071,2021-10-11,"MDA","Europe","Moldova",0.2708,4024025,0.326637613194444,"high","high"
"2472",25.93,380.465,NA,7.988,2021-10-18,"MDA","Europe","Moldova",0.1692,4024025,0.359630379909366,"high","high"
"2473",25.93,404.535,NA,9.301,2021-10-25,"MDA","Europe","Moldova",0.2051,4024025,0.302565603422619,"high","high"
"2474",25.93,348.62,NA,10.402,2021-11-01,"MDA","Europe","Moldova",0.1812,4024025,0.3644565056,"high","high"
"2475",29.63,283.689,NA,11.218,2021-11-08,"MDA","Europe","Moldova",0.1475,4024025,0.309850746294682,"high","high"
"2476",29.63,236.899,NA,14.378,2021-11-15,"MDA","Europe","Moldova",NA,4024025,0.282268387184116,"high","high"
"2477",66.2,65.704,NA,1.304,2020-12-21,"MAR","Africa","Morocco",0.1656,37344787,0.637007903061224,"average","average"
"2478",76.85,57.484,NA,1.04,2020-12-28,"MAR","Africa","Morocco",0.1561,37344787,0.627661636833308,"average","average"
"2479",76.85,41.211,NA,1.018,2021-01-04,"MAR","Africa","Morocco",0.1047,37344787,0.626614960847807,"average","average"
"2480",76.85,35.14,NA,0.876,2021-01-11,"MAR","Africa","Morocco",0.0808,37344787,0.643133966171117,"average","average"
"2481",76.85,27.374,NA,0.803,2021-01-18,"MAR","Africa","Morocco",0.0634,37344787,0.632666158943739,"average","average"
